period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
7/1/2012,7/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,249500,0.128959276,-0.017716535,279500,-0.052542373,0.058712121,199.5268144,0.085315829,0.027468925,220.566543,-0.029217425,0.017056837,144,0.058823529,-0.28,178,0.098765432,-0.452307692,154,-0.158469945,-0.47440273,319,-0.04491018,-0.586787565,2.2,-0.3,-1.7,28,-4,-18,0.977041647,-0.009425104,0.005116151,0.222222222,-0.079248366,0.052222222,0.326018809,-0.027274604,-0.082012279,0.325842697,-0.050700513,0.150458081,"San Diego, CA",41740,10/16/2024 14:24
8/1/2012,8/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,240000,0.021276596,0.263157895,259000,0.036,0.263722859,211.8784122,0.024203773,0.116436249,226.7818575,0.030028565,0.163212425,910,0.244870041,0.328467153,1023,0.085987261,0.159863946,893,-0.020833333,0.117647059,1665,-0.052901024,-0.417628541,1.8,-0.6,-2.4,30,-7,-30,0.984088205,-0.001009979,0.011390177,0.279120879,0.005523068,0.041164675,0.198798799,-0.003135217,-0.116696129,0.274682307,-0.029988606,0.134092738,"San Diego, CA",41740,10/16/2024 14:24
8/1/2012,8/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,319000,0.090598291,0.276,340000,-0.055424364,0.082802548,193.0625,0.056593096,0.17768125,204.602738,-0.024493014,0.056409866,128,0.049180328,0.113043478,147,0.097014925,-0.039215686,169,0.173611111,-0.034285714,319,0.045901639,-0.42,2.5,0,-2.3,42,7,-13,0.978038132,-0.010894176,0.035758879,0.2578125,-0.020876025,0.109986413,0.206896552,0.062634257,0.012351097,0.238095238,0.044065387,0.100840336,"San Diego, CA",41740,10/16/2024 14:24
8/1/2012,8/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,344000,0.011764706,0.092063492,359900,-0.013972603,0.095585997,209.9276112,0.014041635,0.056059371,222.3045822,-0.008783932,0.086599902,3598,0.132514951,0.216773757,4032,0.050273509,0.048907388,3666,0.03559322,-0.014516129,7012,-0.028539762,-0.43805097,1.9,-0.4,-2.3,30,-2,-25,0.983752816,0.001734596,0.012032182,0.294886048,0.018839463,0.073039582,0.26069595,0.019493401,-0.076778004,0.257688492,-0.005921823,0.118250407,"San Diego, CA",41740,10/16/2024 14:24
8/1/2012,8/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,255000,0.022044088,-0.055555556,250450,-0.103935599,-0.07051401,197.0357917,-0.012484651,-0.023183303,201.9172959,-0.084551568,-0.022865975,142,-0.013888889,-0.327014218,175,-0.016853933,-0.422442244,164,0.064935065,-0.422535211,299,-0.062695925,-0.615681234,2.1,-0.1,-1.6,19,-9,-24,0.992913133,0.015871486,0.020916908,0.323943662,0.10172144,0.139109539,0.361204013,0.035185205,-0.064245858,0.371428571,0.045585875,0.156907119,"San Diego, CA",41740,10/16/2024 14:24
8/1/2012,8/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,380000,0.013333333,0.055555556,399900,-0.000231254,0.0664,210.755814,0.009577024,0.044821918,223.1745802,-0.014308985,0.081006912,2418,0.109174312,0.242548818,2687,0.039458414,0.071798963,2440,0.0472103,-0.008935825,4729,-0.022125724,-0.429622482,2,-0.2,-2.3,31,0,-22,0.98339367,0.002466935,0.010351817,0.301075269,0.020800039,0.076512062,0.282089237,0.024645068,-0.065878439,0.244882769,-0.003086283,0.114846869,"San Diego, CA",41740,10/16/2024 14:24
9/1/2012,9/30/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,320000,0.003134796,0.072026801,355000,0.044117647,0.154659294,191.9812422,-0.005600558,0.110931455,203.7026379,-0.004399257,0.112145107,109,-0.1484375,-0.060344828,137,-0.068027211,-0.116129032,132,-0.218934911,0.023255814,295,-0.07523511,-0.399185336,2.7,0.2,-1.5,30,-12,-37,0.968572312,-0.00946582,0.019743727,0.275229358,0.017416858,0.068332806,0.186440678,-0.020455874,-0.027408609,0.211678832,-0.026416406,0.031033671,"San Diego, CA",41740,10/16/2024 14:24
9/1/2012,9/30/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,395000,0.039473684,0.128571429,399949.5,0.000123781,0.082407307,216.1087866,0.025398932,0.078992371,220.8862799,-0.010253409,0.090788424,1961,-0.188999173,0.044195953,2318,-0.137327875,0.003028992,2118,-0.131967213,-0.014425314,4492,-0.050116304,-0.435039618,2.3,0.3,-1.9,29,-2,-28,0.981726152,-0.001667518,0.010525689,0.304436512,0.003361243,0.095703818,0.231522707,-0.05056653,-0.096234808,0.23986195,-0.005020819,0.104855459,"San Diego, CA",41740,10/16/2024 14:24
9/1/2012,9/30/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,238000,-0.008333333,0.245421245,249000,-0.038610039,0.23880597,209.717608,-0.010198322,0.141442241,217.8030303,-0.039592352,0.095756428,735,-0.192307692,0.27826087,860,-0.159335288,0.072319202,741,-0.170212766,0.107623318,1581,-0.05045045,-0.414661237,2.2,0.4,-2.5,26,-4,-40,0.988305245,0.00421704,0.012087232,0.321088435,0.041967556,0.088044957,0.210626186,0.011827387,-0.095186476,0.294186047,0.01950374,0.157028939,"San Diego, CA",41740,10/16/2024 14:24
9/1/2012,9/30/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,350000,0.01744186,0.131770412,360000,0.000277855,0.094224924,212.6460026,0.012949185,0.081377388,219.0476469,-0.014650779,0.086248724,2939,-0.18315731,0.05265043,3484,-0.135912698,-0.017761489,3143,-0.142662302,-0.011324316,6656,-0.050770108,-0.440437158,2.3,0.4,-2,28,-2,-30,0.982876015,-0.000876801,0.011571514,0.302483838,0.00759779,0.090091288,0.225811298,-0.034884652,-0.097770039,0.257749713,6.12E-05,0.118759017,"San Diego, CA",41740,10/16/2024 14:24
9/1/2012,9/30/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,260000,0.019607843,0.019607843,275000,0.098023558,0.17601779,202.6577593,0.028532722,0.054147216,210.7858897,0.043921912,0.061104733,134,-0.056338028,-0.399103139,169,-0.034285714,-0.394265233,152,-0.073170732,-0.344827586,288,-0.036789298,-0.617021277,2.1,0,-1.3,25,6,-26,0.981550274,-0.011362859,0.01034748,0.194029851,-0.129913811,0.001204739,0.274305556,-0.086898458,-0.153885934,0.355029586,-0.016398986,0.200907722,"San Diego, CA",41740,10/16/2024 14:24
10/1/2012,10/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,255000,-0.019230769,-0.030418251,264900,-0.036727273,-0.015241636,207.9025111,0.025879847,0.008144808,214.0221402,0.01535326,0.120795659,143,0.067164179,-0.218579235,187,0.106508876,-0.348432056,143,-0.059210526,-0.331775701,247,-0.142361111,-0.629129129,1.7,-0.4,-1.9,28,3,-26,0.986146214,0.00459594,0.011417527,0.321678322,0.127648471,0.152279415,0.372469636,0.09816408,-0.097500334,0.336898396,-0.01813119,0.159198047,"San Diego, CA",41740,10/16/2024 14:24
10/1/2012,10/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,246000,0.033613445,0.268041237,259000,0.040160643,0.257281553,214.1124966,0.020956221,0.154405888,226.1043441,0.038113858,0.175063852,772,0.050340136,0.401088929,992,0.153488372,0.313907285,814,0.09851552,0.174603175,1519,-0.039215686,-0.41756135,2,-0.2,-2.7,26,0,-46,0.993423517,0.005118272,0.020134343,0.348445596,0.02735716,0.127029988,0.229756419,0.019130233,-0.067789594,0.307459677,0.013273631,0.171035836,"San Diego, CA",41740,10/16/2024 14:24
10/1/2012,10/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,352000,0.005714286,0.135483871,373500,0.0375,0.135258359,213.5442886,0.004224326,0.086611899,226.1797027,0.032559381,0.13034667,3258,0.10854032,0.307383628,3884,0.114810563,0.142017054,3307,0.052179446,0.021940667,6230,-0.064002404,-0.454322502,1.9,-0.4,-2.7,27,-1,-36,0.98478997,0.001913955,0.012757473,0.309085328,0.00660149,0.082359807,0.256500803,0.030689504,-0.054351435,0.26853759,0.010787877,0.119169757,"San Diego, CA",41740,10/16/2024 14:24
10/1/2012,10/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,337500,0.0546875,0.303088803,389900,0.098309859,0.237777778,197.3333333,0.027878198,0.197821012,216.6111111,0.0633692,0.104248704,134,0.229357798,0.395833333,151,0.102189781,0.126865672,129,-0.022727273,-0.051470588,288,-0.023728814,-0.379310345,2.1,-0.6,-2.7,25,-5,-47,0.980229604,0.011657292,0.033560826,0.23880597,-0.036423388,0.02005597,0.215277778,0.0288371,0.036398467,0.198675497,-0.013003335,0.064347138,"San Diego, CA",41740,10/16/2024 14:24
10/1/2012,10/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,390000,-0.012658228,0.114285714,414900,0.037380969,0.137023842,214.8543377,-0.00580471,0.082616845,227.6490066,0.030616328,0.130114711,2209,0.126466089,0.32912154,2554,0.101811907,0.147865169,2221,0.048630784,0.012767898,4176,-0.070347284,-0.45617919,1.9,-0.4,-2.7,28,-1,-33,0.981956431,0.000230279,0.009172379,0.298777727,-0.005658785,0.063519003,0.264367816,0.032845109,-0.047000852,0.252545027,0.012683077,0.101533791,"San Diego, CA",41740,10/16/2024 14:24
11/1/2012,11/30/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,285000,0.117647059,0.163265306,279500,0.055115138,0.242222222,213.4831461,0.026842557,0.191845907,216.4066467,0.011141401,0.215252924,145,0.013986014,-0.337899543,177,-0.053475936,-0.246808511,150,0.048951049,-0.112426036,236,-0.044534413,-0.598639456,1.6,-0.1,-1.1,28,0,-28,0.981273664,-0.00487255,0.011923111,0.289655172,-0.032023149,0.09787435,0.288135593,-0.084334042,-0.121728352,0.372881356,0.03598296,0.185647313,"San Diego, CA",41740,10/16/2024 14:24
11/1/2012,11/30/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,329500,-0.023703704,0.176785714,409888,0.051264427,0.389686388,198.0436992,0.003599827,0.21638199,235.5555556,0.087458323,0.285487983,126,-0.059701493,0.024390244,125,-0.17218543,-0.100719424,117,-0.093023256,-0.025,270,-0.0625,-0.394618834,2.1,0,-1.5,25,0,-35,0.983100859,0.002871255,0.024728711,0.301587302,0.062781331,0.057684863,0.177777778,-0.0375,-0.010563029,0.152,-0.046675497,0.036892086,"San Diego, CA",41740,10/16/2024 14:24
11/1/2012,11/30/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,396000,0.015384615,0.134670487,400000,-0.035912268,0.126760563,217.2727273,0.011255949,0.104748151,234.520258,0.030183534,0.18055113,1972,-0.107288366,0.158636898,2223,-0.129600626,-0.011560694,1802,-0.18865376,-0.002767017,3864,-0.074712644,-0.455774648,2,0.1,-2.2,28,0,-33,0.981929736,-2.67E-05,0.010330693,0.304766734,0.005989007,0.082087533,0.226708075,-0.037659742,-0.057235587,0.22357175,-0.028973278,0.087511279,"San Diego, CA",41740,10/16/2024 14:24
11/1/2012,11/30/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,259900,0.056504065,0.387983979,257550,-0.005598456,0.288233087,222.5237449,0.039284247,0.211885972,224.2974006,-0.007991636,0.238533818,743,-0.037564767,0.434362934,829,-0.164314516,0.093667546,624,-0.233415233,0.03654485,1333,-0.12244898,-0.461631664,1.8,-0.2,-3,25,-1,-38,0.993156432,-0.000267086,0.026768411,0.358008075,0.00956248,0.159166377,0.186046512,-0.043709907,-0.082127963,0.305186972,-0.002272705,0.174580112,"San Diego, CA",41740,10/16/2024 14:24
11/1/2012,11/30/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,355000,0.008522727,0.163934426,369900,-0.009638554,0.156298843,217.2897196,0.017539364,0.137736646,232.4876674,0.027889172,0.189909714,2986,-0.083486802,0.165495706,3353,-0.136714727,-0.008281573,2693,-0.185666767,-0.001853225,5703,-0.08459069,-0.462488219,1.9,0,-2.2,27,0,-34,0.984735169,-5.48E-05,0.015012507,0.317146685,0.008061356,0.10090937,0.216552692,-0.039948111,-0.065728176,0.249030719,-0.019506871,0.111497445,"San Diego, CA",41740,10/16/2024 14:24
12/1/2012,12/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,360000,0.092564492,0.333333333,379000,-0.075357171,0.419475655,209.5652174,0.058176646,0.219958692,220.807969,-0.062607679,0.182932282,133,0.055555556,0.023076923,128,0.024,-0.140939597,91,-0.222222222,-0.080808081,242,-0.103703704,-0.393483709,1.8,-0.3,-1.3,31,6,-42,0.971502878,-0.011597981,0.016018785,0.248120301,-0.053467001,0.094274147,0.136363636,-0.041414141,-0.034062429,0.140625,-0.011375,-0.013737416,"San Diego, CA",41740,10/16/2024 14:24
12/1/2012,12/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,404950,0.02260101,0.165323741,399000,-0.0025,0.14,218.4188188,0.005274898,0.126634441,229.3577982,-0.022012853,0.151216748,2138,0.084178499,0.067932068,1958,-0.119208277,-0.101010101,1331,-0.261376249,-0.090846995,3411,-0.117236025,-0.463088305,1.6,-0.4,-1.6,28,0,-34,0.983553785,0.00162405,0.015373771,0.308231993,0.003465258,0.082957267,0.164467898,-0.062240177,-0.079511324,0.19918284,-0.02438891,0.077970718,"San Diego, CA",41740,10/16/2024 14:24
12/1/2012,12/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,260000,-0.087719298,0.06557377,249900,-0.105903399,0.086521739,210.8701063,-0.012240028,0.149539291,210.8860759,-0.025510172,0.210662893,160,0.103448276,-0.338842975,128,-0.276836158,-0.438596491,97,-0.353333333,-0.316901408,208,-0.118644068,-0.596116505,1.3,-0.3,-0.8,16,-12,-38,0.995209756,0.013936092,0.018066018,0.36875,0.079094828,0.137345041,0.230769231,-0.057366362,-0.126512323,0.4296875,0.056806144,0.306880482,"San Diego, CA",41740,10/16/2024 14:24
12/1/2012,12/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,252500,-0.028472489,0.294871795,249000,-0.033197437,0.23880597,222.2222222,-0.001355014,0.155555556,227.800207,0.015616795,0.184561077,791,0.064602961,0.338409475,710,-0.143546441,0.002824859,484,-0.224358974,-0.098696462,1196,-0.102775694,-0.480451781,1.5,-0.3,-2.4,25,0,-45,0.992951081,-0.000205351,0.023596467,0.350189633,-0.007818442,0.147143948,0.16722408,-0.018822431,-0.048675138,0.264788732,-0.04039824,0.126370653,"San Diego, CA",41740,10/16/2024 14:24
12/1/2012,12/31/2012,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,365000,0.028169014,0.192810458,365000,-0.013246823,0.189118749,218.7138278,0.00655396,0.136530784,227.8571429,-0.019917291,0.155371484,3221,0.078700603,0.086340641,2924,-0.127945124,-0.103892124,2003,-0.256219829,-0.106601249,5057,-0.113273716,-0.471522625,1.6,-0.3,-1.6,27,0,-36,0.98594454,0.001209371,0.017355284,0.319155542,0.002008857,0.100943063,0.166106387,-0.050446304,-0.073103562,0.222640219,-0.0263905,0.096069578,"San Diego, CA",41740,10/16/2024 14:24
1/1/2013,1/31/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,235000,-0.069306931,0.236842105,299000,0.200803213,0.391344812,213.9388218,-0.037275302,0.124151264,250.2691066,0.098634237,0.251345533,592,-0.251580278,0.295404814,828,0.166197183,-0.028169014,841,0.737603306,0.049937578,1192,-0.003344482,-0.460633484,2,0.5,-2.8,23,-2,-59,0.996045264,0.003094183,0.021007334,0.398648649,0.048459015,0.171077533,0.187919463,0.020695383,-0.084026238,0.358695652,0.09390692,0.188507859,"San Diego, CA",41740,10/16/2024 14:24
1/1/2013,1/31/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,360000,0,0.343283582,410000,0.081794195,0.242846057,208.7197312,-0.004034478,0.196034415,243.0555556,0.100755361,0.367862654,85,-0.360902256,-0.212962963,114,-0.109375,-0.06557377,123,0.351648352,-0.297142857,245,0.012396694,-0.41943128,2.9,1.1,-1,23,-8,-24,0.998171944,0.026669067,0.036877274,0.352941176,0.104820876,0.093681917,0.216326531,0.079962894,0.052819422,0.228070175,0.087445175,0.055939028,"San Diego, CA",41740,10/16/2024 14:24
1/1/2013,1/31/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,245000,-0.057692308,-0.019607843,285000,0.140456182,0.059479554,207.0665571,-0.018037404,0.028392007,223.3676976,0.059186561,0.134566083,123,-0.23125,-0.236024845,185,0.4453125,-0.251012146,159,0.639175258,-0.260465116,193,-0.072115385,-0.612449799,1.6,0.3,-1.5,19,3,-40,0.983749325,-0.011460431,0.011484662,0.300813008,-0.067936992,0.077210524,0.269430052,0.038660821,-0.146232599,0.378378378,-0.051309122,0.216435059,"San Diego, CA",41740,10/16/2024 14:24
1/1/2013,1/31/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,350000,-0.04109589,0.166666667,399000,0.093150685,0.209457411,217.6656151,-0.004792622,0.129867315,242.9597035,0.066280831,0.2020678,2465,-0.234709717,0.133854646,3239,0.107729138,-0.075363974,3293,0.644033949,-0.081450488,5050,-0.00138422,-0.46167786,2,0.4,-2.3,28,1,-36,0.987630061,0.001685521,0.018064276,0.34158215,0.022426608,0.12309089,0.205940594,0.039834207,-0.079636637,0.292682927,0.070042708,0.11312255,"San Diego, CA",41740,10/16/2024 14:24
1/1/2013,1/31/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,385000,-0.049265341,0.132352941,440000,0.102756892,0.205479452,220.2143462,0.008220571,0.137590031,241.8918919,0.054648649,0.183677879,1665,-0.221234799,0.149861878,2112,0.078651685,-0.074496056,2170,0.630353118,-0.093567251,3420,0.002638522,-0.452887538,2.1,0.5,-2.2,30,2,-32,0.984397886,0.000844101,0.016243303,0.323723724,0.015491731,0.111707149,0.209649123,0.045181225,-0.079904549,0.262784091,0.063601251,0.077420375,"San Diego, CA",41740,10/16/2024 14:24
2/1/2013,2/28/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,352750,0.007857143,0.175833333,409900,0.027318296,0.188115942,222.3749234,0.021635517,0.166507901,249.6900177,0.02770136,0.192963418,2502,0.015010142,0.002805611,3432,0.059586292,-0.071428571,3249,-0.013361676,-0.071714286,5056,0.001188119,-0.438721137,2,0,-1.6,26,-2,-40,0.992276664,0.004646603,0.021174185,0.348920863,0.007338713,0.12567437,0.181764241,-0.024176354,-0.078781941,0.315559441,0.022876514,0.103979354,"San Diego, CA",41740,10/16/2024 14:24
2/1/2013,2/28/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,340000,-0.055555556,0.445270988,449900,0.097317073,0.323624595,225,0.078000622,0.40625,234.0900633,-0.036886597,0.171408833,80,-0.058823529,-0.166666667,130,0.140350877,-0.015151515,109,-0.113821138,-0.327160494,227,-0.073469388,-0.464622642,2.8,-0.1,-1.6,39,16,-19,0.987542422,-0.010629522,0.043732376,0.275,-0.077941176,0.035416667,0.158590308,-0.057736222,0.014722384,0.246153846,0.018083671,0.041608392,"San Diego, CA",41740,10/16/2024 14:24
2/1/2013,2/28/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,245000,0.042553191,0.324324324,299000,0,0.300565463,226.9692924,0.060907462,0.257840253,249.8484848,-0.001680678,0.199504068,673,0.136824324,0.197508897,900,0.086956522,0,837,-0.004756243,0.077220077,1194,0.001677852,-0.428434658,1.8,-0.2,-1.9,19,-4,-53,1.001201996,0.005156733,0.027752104,0.424962853,0.026314204,0.213219081,0.156616415,-0.031303048,-0.082732555,0.355555556,-0.003140097,0.155555556,"San Diego, CA",41740,10/16/2024 14:24
2/1/2013,2/28/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,280000,0.142857143,0.217391304,318900,0.118947368,0.147122302,204.0229885,-0.014698504,0.152812821,241.7885264,0.082468634,0.115727859,121,-0.016260163,-0.403940887,173,-0.064864865,-0.384341637,171,0.075471698,-0.21559633,193,0,-0.566292135,1.6,0,-0.6,18,-1,-43,0.998436864,0.014687539,0.023666594,0.338842975,0.038029967,0.122094207,0.18134715,-0.088082902,-0.214158468,0.450867052,0.072488674,0.1768457,"San Diego, CA",41740,10/16/2024 14:24
2/1/2013,2/28/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,399000,0.036363636,0.14,459900,0.045227273,0.194545455,221.9392005,0.007832615,0.142579471,250.6385696,0.03615945,0.196273296,1628,-0.022222222,-0.003671971,2230,0.055871212,-0.064204784,2132,-0.017511521,-0.090055484,3442,0.006432749,-0.43107438,2.1,0,-1.6,28,-2,-36,0.988367286,0.0039694,0.016920694,0.321867322,-0.001856402,0.094817138,0.192620569,-0.017028553,-0.075643893,0.292825112,0.030041021,0.083844835,"San Diego, CA",41740,10/16/2024 14:24
3/1/2013,3/31/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,314000,0.121428571,0.256,342450,0.073847601,0.370348139,240.0022722,0.176349165,0.221099427,247.526872,0.023732911,0.19675736,156,0.289256198,-0.31277533,192,0.10982659,-0.326315789,184,0.076023392,-0.051546392,206,0.067357513,-0.47314578,1.3,-0.3,-0.4,13,-5,-30,0.997283638,-0.001153226,0.017272602,0.352564103,0.013721127,0.048599345,0.237864078,0.056516927,-0.148325181,0.473958333,0.023091281,0.228344298,"San Diego, CA",41740,10/16/2024 14:24
3/1/2013,3/31/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,423000,0.060150376,0.186535764,480000,0.043705153,0.203007519,234.4381568,0.056317029,0.178037003,253.3427164,0.010789029,0.182571623,2167,0.331081081,0.070652174,2940,0.31838565,0.055655296,2576,0.208255159,-0.014537108,3434,-0.00232423,-0.400069881,1.6,-0.5,-1.2,21,-7,-33,0.987622979,-0.000744307,0.014647662,0.330872174,0.009004852,0.110516442,0.210832848,0.018212279,-0.05820978,0.337414966,0.044589854,0.116230047,"San Diego, CA",41740,10/16/2024 14:24
3/1/2013,3/31/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,286900,0.171020408,0.371414914,306000,0.023411371,0.30212766,246.6793169,0.086840049,0.270631798,269.1846523,0.077391574,0.298789762,871,0.294205052,0.400321543,1067,0.185555556,0.105699482,953,0.138590203,0.106852497,1216,0.018425461,-0.396526055,1.4,-0.4,-1.8,16,-3,-42,0.999535242,-0.001666754,0.020898501,0.376578645,-0.048384208,0.117736202,0.167763158,0.011146742,-0.073924187,0.387066542,0.031510986,0.149760842,"San Diego, CA",41740,10/16/2024 14:24
3/1/2013,3/31/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,379500,0.116176471,0.30862069,524900,0.166703712,0.532554745,218.487395,-0.028944911,0.234559843,303.6905748,0.297323648,0.509520381,122,0.525,-0.016129032,136,0.046153846,-0.165644172,121,0.110091743,-0.153846154,231,0.017621145,-0.379032258,1.9,-0.9,-1.1,31,-8,-23,0.973872458,-0.013669964,0.006896066,0.221311475,-0.053688525,0.00356954,0.121212121,-0.037378187,-0.005131965,0.169117647,-0.077036199,0.009608445,"San Diego, CA",41740,10/16/2024 14:24
3/1/2013,3/31/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,380000,0.077250177,0.1875,429900,0.048792388,0.228285714,235.7723577,0.060247056,0.193587934,256.6360183,0.027818496,0.208189047,3316,0.325339728,0.106439773,4335,0.263111888,0.032634588,3834,0.180055402,0.005771249,5087,0.006131329,-0.401670195,1.5,-0.5,-1.3,20,-6,-34,0.990705154,-0.001571511,0.016267559,0.33986731,-0.009053553,0.105299409,0.196579516,0.014815276,-0.063947418,0.350403691,0.03484425,0.126249332,"San Diego, CA",41740,10/16/2024 14:24
4/1/2013,4/30/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,432500,0.139657444,0.364353312,469000,-0.106496476,0.391897908,269.9708781,0.235635942,0.48722554,256.3761772,-0.155798044,0.280993771,96,-0.213114754,-0.314285714,126,-0.073529412,-0.080291971,141,0.165289256,0.155737705,250,0.082251082,-0.242424242,2.6,0.7,0.2,25,-6,-14,0.979332309,0.005459851,0.021783952,0.322916667,0.101605191,0.144345238,0.204,0.082787879,0.046424242,0.26984127,0.100723623,0.109257328,"San Diego, CA",41740,10/16/2024 14:24
4/1/2013,4/30/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,282500,-0.015336354,0.448717949,324900,0.061764706,0.307444668,250.6748939,0.016197455,0.30252641,283.4302326,0.05292122,0.290982653,834,-0.042479908,0.281105991,994,-0.06841612,-0.010945274,1019,0.069254984,0.102813853,1296,0.065789474,-0.324648254,1.6,0.2,-1.3,16,0,-33,1.002700566,0.003165324,0.0252261,0.435251799,0.058673153,0.198692659,0.172067901,0.004304743,-0.033768472,0.435613682,0.04854714,0.143076369,"San Diego, CA",41740,10/16/2024 14:24
4/1/2013,4/30/2013,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,439000,0.037825059,0.219444444,499000,0.039583333,0.2475,239.9068323,0.023326729,0.190442741,259.1264668,0.022829748,0.197461281,2191,0.011075219,0.019069767,2562,-0.128571429,-0.062568606,2637,0.023680124,0.102424749,3575,0.041059988,-0.341499355,1.6,0,-0.9,17,-4,-31,0.990980337,0.003357358,0.015513568,0.349612049,0.018739876,0.117519026,0.211748252,0.000915404,-0.037653111,0.389149102,0.051734136,0.16631705,"San Diego, CA",41740,10/16/2024 14:24
